2482
0 80
0.5 80
1.5 0
1999 0
2000 80
2000.5 80
2001.5 0
3999 0
4000 80
4000.5 80
4001.5 0
5999 0
6000 80
6000.5 80
6001.5 0
7999 0
8000 80
8000.5 80
8001.5 0
9999 0
10000 80
10000.5 80
10001.5 0
11999 0
12000 80
12000.5 80
12001.5 0
13999 0
14000 80
14000.5 80
14001.5 0
15999 0
16000 80
16000.5 80
16001.5 0
17999 0
18000 80
18000.5 80
18001.5 0
19999 0
20000 80
20000.5 80
20001.5 0
21999 0
22000 80
22000.5 80
22001.5 0
23999 0
24000 80
24000.5 80
24001.5 0
25999 0
26000 80
26000.5 80
26001.5 0
27999 0
28000 80
28000.5 80
28001.5 0
29999 0
30000 80
30000.5 80
30001.5 0
31999 0
32000 80
32000.5 80
32001.5 0
33999 0
34000 80
34000.5 80
34001.5 0
35999 0
36000 80
36000.5 80
36001.5 0
37999 0
38000 80
38000.5 80
38001.5 0
39999 0
40000 80
40000.5 80
40001.5 0
41999 0
42000 80
42000.5 80
42001.5 0
43999 0
44000 80
44000.5 80
44001.5 0
45999 0
46000 80
46000.5 80
46001.5 0
47999 0
48000 80
48000.5 80
48001.5 0
49999 0
50000 80
50000.5 80
50001.5 0
51999 0
52000 80
52000.5 80
52001.5 0
53999 0
54000 80
54000.5 80
54001.5 0
55999 0
56000 80
56000.5 80
56001.5 0
57999 0
58000 80
58000.5 80
58001.5 0
59999 0
60000 80
60000.5 80
60001.5 0
61999 0
62000 80
62000.5 80
62001.5 0
63999 0
64000 80
64000.5 80
64001.5 0
65999 0
66000 80
66000.5 80
66001.5 0
67999 0
68000 80
68000.5 80
68001.5 0
69999 0
70000 80
70000.5 80
70001.5 0
71999 0
72000 80
72000.5 80
72001.5 0
73999 0
74000 80
74000.5 80
74001.5 0
75999 0
76000 80
76000.5 80
76001.5 0
77999 0
78000 80
78000.5 80
78001.5 0
79999 0
80000 80
80000.5 80
80001.5 0
81999 0
82000 80
82000.5 80
82001.5 0
83999 0
84000 80
84000.5 80
84001.5 0
85999 0
86000 80
86000.5 80
86001.5 0
87999 0
88000 80
88000.5 80
88001.5 0
89999 0
90000 80
90000.5 80
90001.5 0
91999 0
92000 80
92000.5 80
92001.5 0
93999 0
94000 80
94000.5 80
94001.5 0
95999 0
96000 80
96000.5 80
96001.5 0
97999 0
98000 80
98000.5 80
98001.5 0
99999 0
100000 80
100000.5 80
100001.5 0
101999 0
102000 80
102000.5 80
102001.5 0
103999 0
104000 80
104000.5 80
104001.5 0
105999 0
106000 80
106000.5 80
106001.5 0
107999 0
108000 80
108000.5 80
108001.5 0
109999 0
110000 80
110000.5 80
110001.5 0
111999 0
112000 80
112000.5 80
112001.5 0
113999 0
114000 80
114000.5 80
114001.5 0
115999 0
116000 80
116000.5 80
116001.5 0
117999 0
118000 80
118000.5 80
118001.5 0
119999 0
120000 80
120000.5 80
120001.5 0
121999 0
122000 80
122000.5 80
122001.5 0
123999 0
124000 80
124000.5 80
124001.5 0
125999 0
126000 80
126000.5 80
126001.5 0
127999 0
128000 80
128000.5 80
128001.5 0
129999 0
130000 80
130000.5 80
130001.5 0
131999 0
132000 80
132000.5 80
132001.5 0
133999 0
134000 80
134000.5 80
134001.5 0
135999 0
136000 80
136000.5 80
136001.5 0
137999 0
138000 80
138000.5 80
138001.5 0
139999 0
140000 80
140000.5 80
140001.5 0
141999 0
142000 80
142000.5 80
142001.5 0
143999 0
144000 80
144000.5 80
144001.5 0
145999 0
146000 80
146000.5 80
146001.5 0
147999 0
148000 80
148000.5 80
148001.5 0
149999 0
150000 80
150000.5 80
150001.5 0
151999 0
152000 80
152000.5 80
152001.5 0
153999 0
154000 80
154000.5 80
154001.5 0
155999 0
156000 80
156000.5 80
156001.5 0
157999 0
158000 80
158000.5 80
158001.5 0
159999 0
160000 80
160000.5 80
160001.5 0
161999 0
162000 80
162000.5 80
162001.5 0
163999 0
164000 80
164000.5 80
164001.5 0
165999 0
166000 80
166000.5 80
166001.5 0
167999 0
168000 80
168000.5 80
168001.5 0
169999 0
170000 80
170000.5 80
170001.5 0
171999 0
172000 80
172000.5 80
172001.5 0
173999 0
174000 80
174000.5 80
174001.5 0
175999 0
176000 80
176000.5 80
176001.5 0
177999 0
178000 80
178000.5 80
178001.5 0
179999 0
180000 80
180000.5 80
180001.5 0
181999 0
182000 80
182000.5 80
182001.5 0
183999 0
184000 80
184000.5 80
184001.5 0
185999 0
186000 80
186000.5 80
186001.5 0
187999 0
188000 80
188000.5 80
188001.5 0
189999 0
190000 80
190000.5 80
190001.5 0
191999 0
192000 80
192000.5 80
192001.5 0
193999 0
194000 80
194000.5 80
194001.5 0
195999 0
196000 80
196000.5 80
196001.5 0
197999 0
198000 80
198000.5 80
198001.5 0
199999 0
200000 80
200000.5 80
200001.5 0
201999 0
202000 80
202000.5 80
202001.5 0
203999 0
204000 80
204000.5 80
204001.5 0
205999 0
206000 80
206000.5 80
206001.5 0
207999 0
208000 80
208000.5 80
208001.5 0
209999 0
210000 80
210000.5 80
210001.5 0
211999 0
212000 80
212000.5 80
212001.5 0
213999 0
214000 80
214000.5 80
214001.5 0
215999 0
216000 80
216000.5 80
216001.5 0
217999 0
218000 80
218000.5 80
218001.5 0
219999 0
220000 80
220000.5 80
220001.5 0
221999 0
222000 80
222000.5 80
222001.5 0
223999 0
224000 80
224000.5 80
224001.5 0
225999 0
226000 80
226000.5 80
226001.5 0
227999 0
228000 80
228000.5 80
228001.5 0
229999 0
230000 80
230000.5 80
230001.5 0
231999 0
232000 80
232000.5 80
232001.5 0
233999 0
234000 80
234000.5 80
234001.5 0
235999 0
236000 80
236000.5 80
236001.5 0
237999 0
238000 80
238000.5 80
238001.5 0
239999 0
240000 80
240000.5 80
240001.5 0
241999 0
242000 80
242000.5 80
242001.5 0
243999 0
244000 80
244000.5 80
244001.5 0
245999 0
246000 80
246000.5 80
246001.5 0
247999 0
248000 80
248000.5 80
248001.5 0
249999 0
250000 80
250000.5 80
250001.5 0
251999 0
252000 80
252000.5 80
252001.5 0
253999 0
254000 80
254000.5 80
254001.5 0
255999 0
256000 80
256000.5 80
256001.5 0
257999 0
258000 80
258000.5 80
258001.5 0
259999 0
260000 80
260000.5 80
260001.5 0
261999 0
262000 80
262000.5 80
262001.5 0
263999 0
264000 80
264000.5 80
264001.5 0
265999 0
266000 80
266000.5 80
266001.5 0
267999 0
268000 80
268000.5 80
268001.5 0
269999 0
270000 80
270000.5 80
270001.5 0
271999 0
272000 80
272000.5 80
272001.5 0
273999 0
274000 80
274000.5 80
274001.5 0
275999 0
276000 80
276000.5 80
276001.5 0
277999 0
278000 80
278000.5 80
278001.5 0
279999 0
280000 80
280000.5 80
280001.5 0
281999 0
282000 80
282000.5 80
282001.5 0
283999 0
284000 80
284000.5 80
284001.5 0
285999 0
286000 80
286000.5 80
286001.5 0
287999 0
288000 80
288000.5 80
288001.5 0
289999 0
290000 80
290000.5 80
290001.5 0
291999 0
292000 80
292000.5 80
292001.5 0
293999 0
294000 80
294000.5 80
294001.5 0
295999 0
296000 80
296000.5 80
296001.5 0
297999 0
298000 80
298000.5 80
298001.5 0
